Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
128,28.58837,2.106057,53.97349,2.830621,0.317411,0.52425,0.201026,11.45877,
130,28.25871,2.203589,54.11966,2.796535,0.342701,0.576729,0.179236,11.52284,
132,28.32629,2.131727,54.10992,2.823419,0.348155,0.61414,0.291371,11.35498,
134,28.48539,2.18362,54.10285,2.809705,0.368791,0.507656,0.166253,11.37572,
136,28.45541,2.121316,54.35931,2.642483,0.295597,0.558701,0.198193,11.369,
138,28.52181,2.197397,53.92937,2.747898,0.329119,0.476078,0.266675,11.53166,
140,28.43639,2.122731,54.11961,2.739748,0.291907,0.574059,0.304596,11.41096,
142,28.4272,2.124009,54.22453,2.800256,0.376989,0.46875,0.17489,11.40337,
144,28.43066,2.13844,54.32502,2.728591,0.288929,0.518733,0.216913,11.35272,
146,28.56437,1.996442,54.36128,2.488538,0.373851,0.468219,0.355819,11.39147,
148,28.86319,2.12178,54.1324,2.430088,0.334455,0.508355,0.219289,11.39045,
150,28.85651,2.030376,54.27722,2.384505,0.27251,0.499483,0.17065,11.50874,
152,28.64037,2.084832,54.39085,2.320791,0.312944,0.453664,0.260866,11.53568,
154,28.77243,2.188823,54.22311,2.361974,0.357445,0.416918,0.297139,11.38217,
156,28.72554,1.968157,54.48399,2.331285,0.374908,0.451663,0.236462,11.42799,
158,28.25233,2.123321,54.1031,3.027789,0.368154,0.490651,0.249761,11.38489,
160,21.23838,3.335031,51.86475,11.96271,0.6843,0.659326,0.292189,9.963303,
162,19.1971,4.351244,51.43068,13.52282,0.88981,0.587456,0.275855,9.745032,
164,7.87795,13.56058,53.42919,11.14665,1.963969,0.135183,0.222759,11.66372,
166,6.694559,14.59425,53.84243,10.55923,2.240386,0,0.177549,11.8916,
168,6.789409,14.52984,53.72735,10.63251,2.224916,0.043742,0.175119,11.87713,
170,6.951465,14.52332,54.02657,10.65741,2.211891,0.088306,0.189146,11.3519,
172,6.867862,14.55529,53.98631,10.74588,2.178413,0.049121,0.181648,11.43547,
