Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
92,46.88088,40.46411,0.210204,0.224525,13.8866,0.268101,
94,46.68027,40.494,0.159083,0.188377,13.85229,0.321975,
96,46.78765,40.77525,0.262989,0.252087,13.83249,0.239668,
98,46.7426,40.82277,0.220117,0.112192,13.82961,0.408021,
100,46.74942,40.45633,0.194405,0.18733,13.97978,0.418217,
102,46.8394,40.78806,0.225652,0.213785,13.96426,0.281581,
104,46.68366,40.51237,0.225965,0.199571,13.91561,0.324553,
106,46.50562,40.35562,0.250291,0.154971,13.80731,0.35983,
108,46.97746,40.54238,0.216613,0.261926,14.01531,0.335326,
110,47.02657,40.45654,0.199992,0.238473,13.96451,0.336674,
112,46.61285,40.54269,0.202264,0.186784,14.06084,0.29707,
114,46.98458,40.70301,0.213326,0.15587,13.84104,0.424182,
116,46.79207,40.74189,0.223362,0.201157,13.9161,0.315627,
118,46.75213,40.88364,0.200346,0.211694,13.93091,0.344025,
120,46.94246,40.65293,0.208186,0.150948,14.03018,0.186247,
122,46.9972,40.74155,0.212633,0.175286,13.89137,0.37289,
124,46.97181,40.59937,0.215424,0.223018,14.06473,0.416154,
126,46.48486,40.64803,0.225867,0.172695,13.95463,0.304662,
128,46.83278,40.78705,0.238492,0.180741,14.15831,0.339199,
130,46.76821,40.68017,0.229662,0.173191,13.92444,0.338437,
132,46.57828,40.37569,0.260084,0.101727,13.87298,0.296815,
134,46.60109,40.73821,0.215691,0.30131,13.89345,0.341675,
136,46.70284,40.38553,0.203653,0.179935,13.83113,0.315107,
138,46.53194,40.50843,0.227197,0.241242,13.88694,0.346577,
140,46.99596,40.61992,0.230683,0.181965,14.11941,0.370996,
142,46.68312,40.57817,0.224315,0.223763,13.87715,0.416941,
144,46.93184,40.50762,0.211202,0.168627,14.12217,0.356218,
146,46.85262,40.64317,0.21127,0.252899,13.82964,0.35282,
148,46.69174,40.42868,0.257509,0.214234,13.99184,0.304922,
150,46.70603,40.8153,0.194541,0.205481,13.90457,0.321916,
152,46.62177,40.4439,0.238646,0.194491,13.90218,0.321584,
154,46.65903,40.57064,0.220834,0.229006,13.80969,0.209981,
156,46.83482,40.53901,0.251752,0.238009,14.0375,0.426179,
158,46.4466,40.67867,0.214131,0.171507,14.05783,0.239551,
160,46.68788,40.72057,0.243397,0.321071,13.87613,0.276708,
162,46.51014,40.64011,0.226776,0.230784,13.89621,0.317951,
164,46.77304,40.4833,0.197082,0.215167,14.14104,0.31614,
166,46.91829,40.49821,0.248898,0.256925,14.05777,0.32638,
168,46.71257,40.30662,0.235614,0.266974,13.96638,0.315139,
170,46.57906,40.60156,0.213641,0.118051,13.8418,0.311538,
172,46.6198,40.43548,0.250292,0.177379,14.20103,0.28511,
174,46.67893,40.30016,0.233523,0.226319,13.92504,0.316712,
176,46.59399,40.182,0.254969,0.152482,13.92831,0.231235,
178,46.37218,40.35642,0.213381,0.212315,13.83659,0.262411,
180,46.51826,40.51949,0.177303,0.151979,13.98246,0.285135,
182,46.57544,40.3018,0.242773,0.259038,14.06093,0.356866,
184,46.22289,40.37173,0.234225,0.277865,13.83423,0.355065,
186,46.63318,40.46313,0.286662,0.231392,13.8499,0.348583,
188,46.65709,40.53175,0.293764,0.203264,13.79436,0.382197,
190,46.55814,40.44662,0.181632,0.199138,13.96309,0.367048,
192,46.53055,40.23225,0.255756,0.237116,13.73608,0.435825,
194,46.40416,40.4205,0.210086,0.143685,13.92221,0.366894,
196,46.13189,40.15633,0.208976,0.212138,13.93843,0.340468,
198,46.36891,40.22932,0.27796,0.188714,14.0356,0.302481,
200,46.50369,40.45966,0.21296,0.215832,14.06414,0.314053,
202,46.42759,40.63957,0.210604,0.294099,13.96447,0.334302,
204,46.42545,40.424,0.220464,0.122875,13.91336,0.280401,
206,46.79794,40.39198,0.241077,0.162892,14.17321,0.280902,
208,46.37065,40.37567,0.206394,0.243043,13.72861,0.301552,
210,46.51616,40.42323,0.217275,0.187528,14.07849,0.362177,
212,46.66578,40.34704,0.237582,0.212077,14.04462,0.314816,
214,46.44749,40.28625,0.161614,0.190219,14.07223,0.342376,
216,46.42123,40.43376,0.223675,0.203363,14.04039,0.311803,
218,46.51548,40.31934,0.187312,0.19969,13.88546,0.432982,
220,46.58669,40.46106,0.227654,0.230757,13.89183,0.280139,
222,46.53548,40.3854,0.290552,0.206613,14.00765,0.366867,
224,46.4211,40.41422,0.154579,0.188431,13.79766,0.313215,
226,46.38374,40.19809,0.256167,0.223473,14.00287,0.329644,
228,46.63397,40.03183,0.238383,0.160248,13.97809,0.256418,
230,46.17152,40.13891,0.227816,0.20236,13.73213,0.339857,
232,46.40619,40.3966,0.192376,0.265499,13.78008,0.401369,
234,46.33271,40.30653,0.232388,0.186475,14.16712,0.301966,
236,46.51375,40.30703,0.221594,0.203849,13.99072,0.458317,
238,46.4007,40.14979,0.278143,0.226935,14.09413,0.382004,
240,46.30571,40.30501,0.228277,0.247321,13.96817,0.303537,
242,46.58696,40.14723,0.245343,0.247691,14.00384,0.386761,
244,46.39052,40.12501,0.221231,0.17414,14.01553,0.327658,
246,46.17869,40.07964,0.176977,0.244157,13.93847,0.290114,
248,46.38678,40.27325,0.263327,0.262003,14.0392,0.282397,
250,46.46004,40.39327,0.211413,0.193242,14.01124,0.249643,
252,46.36494,39.84658,0.221544,0.139378,13.92688,0.37807,
254,46.13,40.24092,0.244411,0.194907,13.84153,0.328484,
256,46.27961,39.94818,0.22438,0.186586,14.05672,0.378049,
258,46.4072,40.30063,0.165373,0.140149,13.83125,0.360001,
260,46.25121,40.16343,0.217729,0.200623,13.89017,0.368422,
262,46.07451,40.16686,0.199451,0.13908,14.00341,0.289472,
264,45.96347,40.35742,0.221985,0.144429,13.9715,0.307252,
266,46.18493,40.0298,0.247441,0.243613,13.97563,0.297917,
268,46.30724,40.04199,0.273522,0.233459,13.92567,0.243632,
270,46.02736,40.14569,0.218488,0.19265,13.96557,0.326403,
272,46.43279,40.46273,0.224336,0.19841,14.02339,0.279933,
274,46.15743,40.28119,0.194066,0.253907,13.87465,0.279986,
276,46.23503,40.19311,0.246322,0.158607,14.13849,0.291615,
278,46.10594,39.94978,0.250594,0.23391,13.97124,0.32068,
280,46.28501,40.19622,0.176357,0.198178,13.98229,0.271627,
282,46.1152,40.01447,0.22409,0.1636,13.85831,0.359747,
284,46.25735,40.08517,0.197288,0.248063,13.78867,0.304135,
286,46.27288,40.27481,0.188217,0.301425,13.9613,0.317916,
288,46.09238,40.13602,0.238884,0.207272,13.81049,0.422152,
290,46.00329,40.4052,0.246977,0.214024,13.85908,0.360475,
292,46.09774,40.13451,0.239935,0.160707,14.0086,0.31508,
294,45.74204,39.94065,0.237603,0.209326,13.78324,0.322161,
296,46.02654,39.91769,0.229294,0.194872,13.7885,0.258661,
298,46.05208,40.17206,0.194796,0.229543,13.89304,0.269337,
