Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
66,43.34501,39.14694,0.237184,0.213827,16.78374,0.2733,
68,43.30529,39.33203,0.187625,0.220739,16.66495,0.289365,
70,43.53323,39.13196,0.175657,0.18039,16.67051,0.308261,
72,43.48467,39.16902,0.166641,0.23242,16.62421,0.323035,
74,43.44521,39.05961,0.198378,0.274942,16.80773,0.214131,
76,43.56034,39.007,0.203216,0.234593,16.87372,0.121119,
78,43.44239,39.13581,0.196122,0.182302,16.74253,0.300848,
80,43.4587,39.16354,0.222021,0.182544,16.72736,0.245847,
82,43.27286,39.14341,0.245228,0.209738,16.87679,0.251981,
84,43.4562,39.04208,0.189191,0.239203,16.81316,0.260184,
86,43.50841,39.00313,0.254213,0.22658,16.74443,0.26323,
88,43.29654,39.04897,0.229524,0.266132,16.95079,0.208044,
90,43.19605,39.2142,0.267878,0.232107,16.73193,0.357856,
92,43.19679,39.24005,0.211479,0.22693,16.95406,0.170698,
94,43.06257,39.40658,0.237837,0.253741,16.73577,0.303501,
96,43.28162,39.16422,0.181178,0.253178,16.86574,0.254071,
98,43.44786,39.14381,0.199936,0.183664,16.78886,0.235864,
100,43.39798,39.13762,0.203853,0.185159,16.79996,0.27543,
102,43.2087,39.22909,0.191679,0.2898,16.81026,0.270463,
104,43.30907,39.14848,0.203629,0.314448,16.78605,0.238327,
106,43.29634,39.25793,0.162254,0.259584,16.78406,0.239825,
108,43.2858,39.09756,0.243955,0.168336,16.91587,0.288487,
110,43.23345,39.24664,0.18106,0.141477,16.91118,0.286192,
112,43.25029,38.96247,0.275837,0.230644,17.02547,0.255289,
114,43.39952,39.0418,0.236487,0.203299,16.94133,0.177562,
116,43.24517,39.04803,0.204813,0.262504,17.06478,0.1747,
118,43.25735,39.09415,0.242556,0.205333,16.91276,0.287852,
120,43.00153,39.55947,0.277427,0.234732,16.72648,0.200371,
122,43.19579,39.01211,0.279051,0.198501,17.11868,0.195864,
124,43.23284,39.14222,0.192807,0.242717,16.99293,0.196482,
126,43.14463,39.07991,0.266512,0.225478,16.94851,0.33495,
128,42.86874,40.04636,0.306681,0.217403,16.44551,0.115316,
130,42.89751,39.0057,0.237018,0.212507,17.3731,0.274158,
132,43.0125,39.23528,0.216603,0.233224,17.04637,0.256031,
134,43.20143,39.17459,0.193077,0.254924,16.9492,0.226781,
136,43.02045,39.33981,0.249861,0.231435,16.93168,0.226755,
138,43.15759,39.14279,0.231489,0.24043,16.97409,0.253614,
140,43.32039,39.0602,0.214048,0.19392,16.96297,0.248469,
142,42.98828,39.07454,0.225342,0.257072,17.20132,0.253454,
144,43.28775,39.00327,0.24186,0.162092,17.11735,0.187686,
146,43.14912,39.00576,0.195496,0.301387,17.11104,0.237187,
148,43.15238,38.91273,0.255639,0.246493,17.12242,0.310339,
150,42.92512,39.13538,0.271893,0.301616,17.10121,0.264785,
152,43.06397,39.04144,0.275276,0.213131,17.23917,0.167005,
154,43.03036,38.9836,0.265623,0.284976,17.14382,0.291619,
156,43.09146,39.00862,0.257319,0.254643,17.15344,0.234512,
158,43.1876,38.94952,0.234509,0.241781,17.16827,0.218311,
160,43.0284,39.20657,0.259687,0.173694,17.14237,0.18927,
162,43.16977,38.95383,0.251384,0.216773,17.0976,0.310635,
164,43.04732,39.0172,0.240059,0.273287,17.12803,0.294104,
166,42.97892,39.06355,0.250433,0.10772,17.4125,0.186876,
168,43.05676,39.08854,0.283727,0.285345,16.99513,0.290511,
170,43.00846,39.16066,0.260367,0.238586,17.07267,0.259263,
172,43.11759,39.13177,0.2182,0.197228,17.18417,0.15103,
174,42.85187,39.05919,0.264301,0.289738,17.204,0.330908,
176,43.18538,38.97742,0.230231,0.306689,17.10293,0.197351,
178,42.80787,39.16285,0.245758,0.303776,17.25323,0.226506,
180,42.80563,39.15757,0.276862,0.248777,17.31159,0.199569,
182,43.0496,39.11115,0.265517,0.254328,17.06085,0.258556,
184,42.82939,39.26014,0.280364,0.281827,17.16584,0.182436,
186,42.99968,39.21753,0.274565,0.27111,17.0127,0.224418,
188,43.06518,39.05169,0.267715,0.262246,17.1785,0.174682,
190,42.88308,39.33576,0.378563,0.260352,16.97045,0.171813,
192,42.99587,39.10907,0.340285,0.203289,17.18026,0.17122,
194,42.75061,39.26157,0.305114,0.307039,17.24492,0.130743,
196,42.23514,39.76396,0.486691,0.238083,17.08385,0.192269,
198,13.92499,61.18651,10.57776,0.26651,13.97077,0.073471,
200,8.928711,63.18772,13.72215,0.243215,13.87542,0.042775,
202,9.505579,62.61964,13.51041,0.18107,14.18328,0,
204,9.596702,62.57404,13.46228,0.065927,14.23833,0.062721,
