Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
16,48.03789,40.61077,0.211465,0.130577,11.51441,0.387736,
16.5,48.60432,40.80697,0.181532,0.16673,11.74533,0.386828,
17,48.23435,40.68559,0.210233,0.242558,11.47514,0.387349,
17.5,47.8882,40.75404,0.201875,0.128677,11.50757,0.36415,
18,48.20278,40.46739,0.182869,0.04968,11.72659,0.384142,
18.5,48.11509,40.7433,0.209267,0.145201,11.47633,0.345052,
19,48.37679,40.62445,0.240383,0.153341,11.57837,0.496445,
19.5,48.19721,40.66764,0.203644,0.165433,11.58202,0.478693,
20,47.89724,40.56984,0.174004,0.228197,11.51181,0.360665,
20.5,48.16187,40.72035,0.217917,0.154127,11.71875,0.360626,
21,48.30034,40.60127,0.165419,0.138399,11.63924,0.431729,
21.5,48.15666,40.72718,0.18182,0.187698,11.45813,0.341599,
22,48.41399,40.73971,0.146584,0.145472,11.67332,0.40446,
22.5,48.36478,40.79599,0.217424,0.182424,11.52282,0.462311,
23,48.30215,40.74379,0.181049,0.17188,11.73888,0.451668,
23.5,48.29063,40.72504,0.1798,0.186168,11.41219,0.353206,
24,48.26321,40.54856,0.189189,0.199985,11.54482,0.413852,
24.5,48.33027,40.69158,0.232973,0.147951,11.75043,0.492582,
25,48.13232,40.41705,0.243314,0.114936,11.43689,0.446399,
25.5,48.36092,40.94464,0.219649,0.140401,11.68921,0.471539,
26,48.44777,40.91897,0.191854,0.202342,11.6143,0.3899,
26.5,48.24456,40.88874,0.166192,0.179215,11.61867,0.344341,
27,48.31295,40.43617,0.17168,0.190387,11.41853,0.420094,
27.5,48.01335,40.73742,0.199492,0.113909,11.68227,0.354293,
28,48.24144,40.48498,0.223801,0.167299,11.60347,0.353581,
28.5,48.30835,40.76696,0.183506,0.161553,11.77638,0.448752,
29,48.38631,40.45228,0.162997,0.068671,11.71948,0.358526,
29.5,48.47119,40.60547,0.210637,0.142053,11.73543,0.380698,
30,48.44654,40.8551,0.190094,0.205665,11.57785,0.457784,
30.5,48.38993,40.78596,0.202146,0.203299,11.657,0.46998,
31,48.26028,40.75074,0.192325,0.150618,11.6649,0.495498,
31.5,48.21526,40.71544,0.24343,0.188575,11.42019,0.393761,
32,47.99551,40.67821,0.220568,0.173659,11.58275,0.348989,
32.5,48.36116,40.63376,0.214692,0.201196,11.53469,0.456307,
33,48.24435,40.71896,0.195607,0.139514,11.70827,0.43331,
33.5,48.16719,40.71909,0.163695,0.189696,11.46943,0.454542,
34,48.44675,40.70787,0.198317,0.153543,11.68008,0.366015,
34.5,48.45125,40.66382,0.220263,0.261715,11.62152,0.399117,
35,48.13931,40.61741,0.19388,0.168185,11.65346,0.362132,
35.5,48.36553,40.6674,0.25405,0.199622,11.36967,0.434476,
36,48.20691,40.82998,0.180275,0.181671,11.62035,0.346756,
36.5,48.43064,40.75949,0.221236,0.170905,11.42248,0.466548,
37,48.36174,41.02471,0.206931,0.113959,11.58179,0.507041,
37.5,48.48429,40.79897,0.211059,0.194151,11.71982,0.560674,
38,48.21836,40.75269,0.212234,0.257208,11.68013,0.51256,
38.5,48.06259,40.67459,0.203424,0.148794,11.48702,0.382251,
39,48.26989,40.85452,0.197206,0.109944,11.713,0.358078,
39.5,48.41946,40.51163,0.221425,0.125107,11.65427,0.455371,
40,48.47756,40.73027,0.152942,0.201991,11.49759,0.406255,
40.5,48.39883,40.7836,0.226233,0.135968,11.67144,0.342766,
41,48.22164,40.43765,0.200675,0.105065,11.39037,0.393217,
41.5,48.32962,40.53674,0.182574,0.114274,11.52778,0.431162,
42,48.27888,40.59329,0.18891,0.169608,11.4866,0.367784,
42.5,48.43043,40.78564,0.239291,0.19232,11.67098,0.435555,
43,47.9889,40.35721,0.18728,0.222113,11.48073,0.473338,
43.5,48.31017,40.60278,0.208397,0.202223,11.59879,0.439535,
44,48.39441,40.97702,0.19237,0.218688,11.64905,0.411243,
44.5,48.13919,40.74356,0.18766,0.158425,11.43588,0.448918,
45,48.24286,40.29794,0.22692,0.113602,11.60118,0.460486,
45.5,48.24718,40.44179,0.212957,0.100962,11.64836,0.40909,
46,48.12642,40.84696,0.203154,0.182313,11.58734,0.4664,
46.5,48.29149,40.70936,0.215147,0.113995,11.55797,0.429657,
47,48.19213,40.67078,0.174262,0.163562,11.67356,0.459869,
47.5,48.32324,40.85476,0.24528,0.160413,11.63856,0.375678,
48,48.17828,40.68804,0.18114,0.195577,11.53103,0.37819,
48.5,48.20766,40.64965,0.181886,0.216649,11.6911,0.466691,
49,48.33165,40.49506,0.189476,0.19026,11.63175,0.48153,
49.5,48.51843,40.48431,0.2297,0.226221,11.66607,0.385935,
50,48.29679,40.68578,0.201698,0.19032,11.70366,0.264116,
50.5,48.37786,40.50418,0.2128,0.169206,11.55267,0.487419,
51,48.41663,40.48677,0.178302,0.157616,11.67966,0.265089,
51.5,48.39233,40.72239,0.201491,0.1691,11.70403,0.371088,
52,48.17557,40.77505,0.202894,0.170293,11.61309,0.317619,
52.5,48.48106,40.98158,0.208669,0.188351,11.66164,0.436311,
53,48.47424,41.02287,0.220184,0.253157,11.64021,0.370797,
53.5,48.35274,40.70977,0.170327,0.188372,11.56749,0.353197,
54,48.13086,40.72017,0.227781,0.190308,11.59257,0.356393,
54.5,48.22745,40.56737,0.180848,0.153518,11.48193,0.420702,
55,48.24449,40.47637,0.216972,0.212522,11.51921,0.364841,
55.5,48.55425,40.74364,0.190106,0.136571,11.60849,0.428692,
56,48.39373,40.8047,0.22979,0.211493,11.5664,0.415634,
56.5,48.00104,40.53848,0.199744,0.128872,11.55366,0.396189,
57,48.29604,40.60857,0.180134,0.184114,11.51916,0.431742,
57.5,48.1357,40.87239,0.252924,0.126973,11.59593,0.352789,
58,48.13995,40.51128,0.201777,0.18973,11.50733,0.468617,
58.5,48.43898,40.7705,0.230106,0.218129,11.57456,0.402571,
59,48.44362,40.65849,0.230972,0.168847,11.72735,0.514924,
59.5,48.62459,40.83048,0.207213,0.210736,11.66739,0.346325,
60,48.09162,40.61631,0.208999,0.212258,11.58843,0.43252,
60.5,48.09341,40.69707,0.18814,0.185079,11.56244,0.374902,
61,48.44872,40.70517,0.207196,0.086448,11.54377,0.410846,
61.5,48.2947,41.11343,0.204317,0.120214,11.57828,0.380073,
62,48.35798,40.93296,0.210624,0.131107,11.83384,0.441021,
62.5,48.19196,40.60363,0.238545,0.193044,11.54906,0.422753,
63,48.41884,40.60101,0.169993,0.171698,11.66065,0.369798,
63.5,48.55919,40.87911,0.196899,0.098279,11.6562,0.480664,
64,48.46537,40.92254,0.195742,0.128363,11.66617,0.489163,
64.5,48.22416,40.69998,0.20544,0.206322,11.53708,0.454734,
65,48.27255,40.80685,0.207894,0.171917,11.66597,0.373059,
65.5,48.2129,40.76678,0.214963,0.126039,11.62716,0.420037,
66,48.03798,40.81174,0.157996,0.166675,11.42339,0.483989,
66.5,48.52252,40.90345,0.199015,0.209876,11.53799,0.422668,
67,48.33483,40.69749,0.218536,0.190763,11.63952,0.399249,
67.5,48.31554,40.87719,0.151351,0.194206,11.46293,0.417369,
68,48.33359,40.89462,0.198067,0.196513,11.59459,0.373264,
68.5,48.26098,40.60679,0.187654,0.158424,11.49937,0.3624,
69,48.31123,40.65155,0.226805,0.152358,11.59098,0.380349,
69.5,48.29299,40.6107,0.181453,0.198311,11.48386,0.466513,
70,48.38564,40.7974,0.167414,0.145587,11.69133,0.415388,
70.5,48.31127,40.85534,0.198419,0.290505,11.63021,0.276304,
71,48.54166,40.54749,0.262646,0.193195,11.71396,0.433889,
71.5,48.14174,40.64745,0.205261,0.212755,11.67613,0.424088,
72,48.63523,40.7102,0.177858,0.141937,11.70153,0.481208,
72.5,48.45737,40.65605,0.168723,0.094378,11.59095,0.512788,
73,48.35354,40.93327,0.18902,0.251524,11.63236,0.411954,
73.5,48.40144,40.72238,0.175438,0.19333,11.7243,0.476984,
74,48.10867,40.56496,0.250055,0.148982,11.628,0.352263,
74.5,48.25363,40.72074,0.200099,0.140742,11.74462,0.376879,
75,48.19275,40.91049,0.13836,0.221582,11.53226,0.450172,
75.5,48.44346,40.70396,0.192886,0.161596,11.78072,0.31799,
76,48.46159,40.88137,0.201319,0.148641,11.67416,0.437442,
76.5,48.12032,40.5613,0.216682,0.195934,11.6588,0.472549,
77,48.51973,40.72203,0.21275,0.159318,11.60779,0.485995,
77.5,48.28741,40.62035,0.225731,0.128079,11.48103,0.464331,
78,48.17429,40.41593,0.187487,0.146915,11.54509,0.315913,
78.5,48.21054,40.49738,0.19124,0.21341,11.54985,0.350482,
79,48.36523,40.37109,0.24374,0.113429,11.56316,0.354025,
79.5,48.53515,40.83105,0.191749,0.195647,11.66964,0.350814,
80,48.06025,40.55389,0.216128,0.204617,11.5889,0.379595,
80.5,48.17662,40.74381,0.175157,0.128222,11.67041,0.363589,
81,48.27339,40.44904,0.184858,0.187713,11.46592,0.305178,
81.5,48.46606,40.93416,0.17591,0.223213,11.59151,0.478213,
81.9999999999999,48.3267,40.73112,0.192849,0.18845,11.50546,0.372023,
82.5,48.39263,40.88375,0.205916,0.235602,11.41418,0.468892,
83,48.32628,40.81145,0.204761,0.18333,11.542,0.390817,
83.5,48.44881,40.71163,0.229683,0.162486,11.44341,0.357257,
84,48.6913,40.6827,0.192102,0.205265,11.64635,0.463531,
84.5,48.57128,40.95495,0.206714,0.176353,11.64739,0.467693,
85,48.78747,40.9689,0.140465,0.215976,11.70617,0.40992,
85.5,48.59489,41.17218,0.193519,0.208405,11.46785,0.386542,
86,48.83897,41.06927,0.201305,0.250265,11.59158,0.46032,
86.5,48.54056,40.80532,0.19075,0.209393,11.51763,0.419025,
87,48.61652,41.1155,0.222077,0.217639,11.63234,0.351422,
87.5,48.87335,41.15794,0.227889,0.163603,11.88655,0.384918,
88,48.49316,40.87603,0.165778,0.22472,11.54047,0.400798,
88.5,48.76442,40.86667,0.185661,0.144349,11.58005,0.346742,
89,48.73681,40.77923,0.224122,0.20429,11.70997,0.365727,
89.5,48.66195,40.89335,0.219316,0.210683,11.55947,0.367724,
90,48.84732,41.13932,0.207763,0.135627,11.63181,0.400599,
90.5,48.66358,41.14302,0.178182,0.181693,11.62827,0.455167,
91,48.7687,41.20272,0.195095,0.217369,11.62366,0.343752,
91.5,48.35963,40.73291,0.173682,0.176176,11.57325,0.433494,
92,48.1041,40.68392,0.185277,0.155607,11.50882,0.365575,
92.5,48.40886,40.61764,0.19055,0.128409,11.55099,0.340301,
93,48.55534,40.76563,0.190399,0.188576,11.58395,0.341929,
93.4999999999999,48.5013,40.75001,0.218149,0.141456,11.68639,0.483338,
94,48.26573,40.68709,0.214286,0.125401,11.46451,0.404537,
94.5,48.49421,40.65313,0.217603,0.268426,11.57169,0.413544,
95,48.37247,40.9028,0.198314,0.157266,11.62521,0.306356,
95.5,48.34063,40.76966,0.171263,0.12363,11.52945,0.422782,
96,48.25607,40.63735,0.205578,0.146753,11.56954,0.43135,
96.5,48.537,40.76522,0.176651,0.151236,11.45702,0.433214,
97,48.53072,41.03995,0.204521,0.092522,11.755,0.527026,
97.5,48.25531,40.66226,0.164162,0.118371,11.46338,0.411895,
98,48.54718,41.02507,0.279481,0.176323,11.67046,0.521367,
98.5,48.25139,41.01936,0.171585,0.170498,11.52519,0.382819,
99,48.51731,40.74136,0.149445,0.230837,11.6089,0.416651,
99.5,48.24242,40.39063,0.195767,0.153927,11.42627,0.416333,
100,48.32849,40.94939,0.168816,0.112658,11.56281,0.360227,
100.5,48.60405,40.53798,0.201796,0.199844,11.69639,0.362856,
101,48.3185,40.96044,0.151108,0.109422,11.67731,0.505778,
101.5,48.35059,40.63798,0.174431,0.214775,11.57248,0.378708,
102,48.2365,40.81251,0.175764,0.191031,11.70062,0.422383,
102.5,48.38846,40.92782,0.216459,0.155772,11.54304,0.51544,
103,48.52858,40.65691,0.167002,0.114366,11.65442,0.401602,
103.5,48.3951,41.04506,0.238498,0.221848,11.67885,0.362386,
104,48.20664,40.87055,0.191783,0.155497,11.6347,0.360073,
104.5,48.29156,40.58172,0.252482,0.202495,11.59755,0.531483,
105,48.35159,40.76484,0.234366,0.122965,11.67381,0.445702,
105.5,48.44159,40.48661,0.171347,0.165845,11.46863,0.429435,
106,48.32661,40.76008,0.188293,0.133311,11.63414,0.400276,
106.5,48.47995,41.09106,0.225617,0.087941,11.62881,0.454055,
107,48.41948,40.90093,0.197386,0.0576,11.85028,0.422674,
107.5,48.3215,40.85424,0.236684,0.112194,11.70605,0.376566,
108,48.6195,40.86637,0.232242,0.120027,11.58565,0.466526,
108.5,48.20111,40.92673,0.1639,0.170366,11.5741,0.377782,
109,48.45859,40.72266,0.238652,0.145017,11.71551,0.265037,
109.5,48.38895,40.72413,0.196946,0.193354,11.40246,0.516094,
110,48.60257,40.80635,0.19302,0.182231,11.5481,0.342862,
110.5,48.45692,40.66867,0.184898,0.191635,11.63024,0.410206,
111,48.52307,40.83471,0.222067,0.158842,11.70073,0.392255,
111.5,48.343,40.89025,0.186111,0.177242,11.60525,0.392492,
112,48.53023,40.81921,0.158365,0.112787,11.73567,0.400501,
112.5,48.60307,40.74407,0.211632,0.173853,11.78319,0.439154,
113,48.43787,40.55095,0.212166,0.237207,11.5998,0.488852,
113.5,48.3651,40.99308,0.189762,0.118068,11.7141,0.348446,
114,48.63133,40.58052,0.217791,0.163943,11.71565,0.374643,
114.5,48.30777,40.67926,0.163478,0.141939,11.64559,0.356768,
115,48.48256,40.6753,0.206258,0.188358,11.60056,0.360917,
115.5,48.60534,40.68382,0.225254,0.185448,11.65504,0.453582,
116,48.41811,40.53067,0.195625,0.190866,11.58693,0.421871,
116.5,48.42023,40.55415,0.174305,0.25206,11.57788,0.381265,
117,48.7238,40.67806,0.159107,0.176003,11.56104,0.459998,
117.5,48.48567,40.69624,0.201174,0.200487,11.50915,0.432342,
118,48.62188,40.63322,0.203339,0.163712,11.66953,0.482237,
118.5,48.34095,40.75418,0.201161,0.184261,11.80442,0.441532,
119,48.2453,40.69407,0.1587,0.172594,11.52262,0.372485,
119.5,48.44682,40.71001,0.254932,0.193427,11.56575,0.310638,
120,48.15007,40.64477,0.146808,0.200053,11.8023,0.295514,
120.5,48.3841,40.94921,0.16364,0.187625,11.49834,0.412571,
121,48.39766,40.67592,0.203927,0.15929,11.47595,0.3379,
121.5,48.49436,40.9733,0.199847,0.131793,11.5201,0.372996,
122,48.37559,40.68372,0.191182,0.177159,11.62809,0.452618,
122.5,48.31433,41.09953,0.187272,0.208472,11.64837,0.53881,
123,48.35665,40.61377,0.198996,0.16851,11.63671,0.392469,
123.5,48.52715,41.00724,0.205374,0.1711,11.58703,0.36303,
124,48.33023,40.6665,0.190681,0.183636,11.44544,0.379457,
124.5,48.30023,40.9152,0.230094,0.16512,11.48136,0.555305,
125,48.3277,40.81119,0.177052,0.163423,11.65669,0.333461,
125.5,48.41806,40.7939,0.165271,0.206418,11.7212,0.408528,
126,48.44213,40.85528,0.210062,0.207058,11.64653,0.459804,
126.5,48.4836,40.79382,0.258016,0.140455,11.52328,0.511362,
127,48.45436,40.91227,0.183489,0.199658,11.72673,0.398064,
127.5,48.5393,40.69928,0.184448,0.212612,11.69063,0.358389,
128,48.33526,40.44969,0.227253,0.188596,11.57237,0.397362,
128.5,48.41227,40.66923,0.150726,0.18205,11.79068,0.419814,
129,48.6875,40.5957,0.184202,0.165826,11.45127,0.40737,
129.5,48.32064,40.61878,0.20574,0.146438,11.59639,0.35936,
130,48.46856,41.00312,0.184839,0.167926,11.5689,0.362956,
130.5,48.40741,40.90331,0.169109,0.128044,11.61744,0.378216,
131,48.45435,40.72537,0.181304,0.117448,11.63061,0.43622,
131.5,48.48529,40.89654,0.224326,0.020492,11.68748,0.394455,
132,48.42871,40.59576,0.192194,0.165571,11.62053,0.384021,
132.5,48.54452,40.86468,0.209329,0.175476,11.6659,0.42496,
133,48.39283,40.76511,0.226655,0.219387,11.56952,0.396595,
133.5,48.16869,40.61694,0.224595,0.150291,11.50467,0.399244,
134,48.68989,40.92532,0.215875,0.181581,11.58339,0.41807,
134.5,48.56287,40.65779,0.173688,0.254342,11.57721,0.419254,
135,48.32555,40.86217,0.172313,0.14736,11.54632,0.263293,
135.5,48.4014,40.93436,0.177549,0.184938,11.50212,0.337392,
136,48.37001,40.79899,0.225004,0.149921,11.65051,0.44805,
136.5,48.54686,40.85504,0.158392,0.181585,11.60195,0.435738,
137,48.39623,40.57842,0.225625,0.175966,11.53845,0.404721,
137.5,48.63085,40.91526,0.204677,0.193715,11.74377,0.344796,
138,48.4486,40.96272,0.191123,0.192573,11.49275,0.290203,
138.5,48.442,40.73227,0.17917,0.185941,11.68501,0.373659,
139,48.48,40.75202,0.194826,0.129597,11.5393,0.38167,
139.5,48.52372,40.79331,0.190287,0.140763,11.69708,0.383786,
140,48.30595,40.54129,0.170333,0.153389,11.56272,0.456007,
140.5,48.17492,40.83081,0.197775,0.152982,11.45932,0.383292,
141,48.50126,40.9271,0.160829,0.166615,11.7665,0.37669,
141.5,48.56337,40.92103,0.181169,0.122444,11.55687,0.410585,
142,48.26463,40.92968,0.232167,0.16401,11.66323,0.455675,
142.5,48.6717,40.74998,0.173376,0.217642,11.67202,0.431081,
143,48.6362,40.76908,0.221504,0.157403,11.44369,0.453368,
143.5,48.42619,40.89953,0.185295,0.204981,11.77384,0.383308,
144,48.29221,40.89809,0.205725,0.152425,11.65969,0.383213,
144.5,48.44624,40.72524,0.181631,0.16916,11.70048,0.397987,
145,48.49104,40.84004,0.201297,0.23517,11.66951,0.3269,
145.5,48.47681,40.75928,0.201579,0.164864,11.65081,0.252813,
146,48.45884,40.55135,0.175161,0.162921,11.7309,0.355929,
146.5,48.79559,40.75909,0.18128,0.116563,11.62998,0.449764,
147,48.38912,40.90955,0.201908,0.225194,11.67188,0.354291,
147.5,48.58337,40.5859,0.234647,0.176142,11.69628,0.349006,
148,48.42787,41.00616,0.217807,0.162733,11.49423,0.324454,
148.5,48.62373,40.62439,0.197966,0.202686,11.64273,0.518115,
149,48.33084,40.88453,0.228045,0.139887,11.62421,0.477082,
149.5,48.40106,40.68276,0.22026,0.172508,11.54928,0.432757,
150,48.55225,40.8852,0.18565,0.118183,11.62466,0.451496,
150.5,48.36268,40.6136,0.200423,0.179112,11.68805,0.385074,
151,48.15882,40.56745,0.181238,0.132288,11.53517,0.45767,
151.5,48.25906,40.82268,0.21932,0.197827,11.6112,0.338531,
152,48.32763,40.80578,0.214857,0.165664,11.57487,0.396613,
152.5,48.79197,40.69778,0.222886,0.21079,11.58752,0.434486,
153,48.22488,40.85589,0.226456,0.090559,11.5783,0.392492,
153.5,48.46988,40.8264,0.184895,0.210171,11.83491,0.361546,
154,48.46977,40.80838,0.178696,0.207941,11.79994,0.457136,
154.5,48.50991,40.61917,0.163354,0.159919,11.81318,0.314558,
155,48.66015,40.8047,0.254041,0.182491,11.65613,0.394163,
155.5,48.41331,40.69321,0.159882,0.223435,11.58652,0.352958,
156,48.36795,40.67947,0.193048,0.177784,11.674,0.506618,
156.5,48.2044,40.5761,0.220701,0.131812,11.67323,0.319981,
157,48.69627,40.78452,0.213306,0.170776,11.69701,0.474946,
157.5,48.41441,40.86139,0.212124,0.211026,11.75218,0.444079,
158,48.36559,40.7785,0.257916,0.144297,11.66461,0.412002,
158.5,48.35764,40.72468,0.19344,0.274406,11.49074,0.403131,
159,48.33033,40.72611,0.201591,0.21808,11.70985,0.336449,
159.5,48.44919,40.68348,0.218492,0.185995,11.67811,0.547384,
160,48.38012,40.93468,0.173003,0.14963,11.85972,0.453211,
160.5,48.25872,40.76966,0.179967,0.139742,11.7355,0.394841,
161,48.46291,40.70137,0.208618,0.172858,11.65427,0.436666,
161.5,48.35753,40.93458,0.16584,0.114055,11.72745,0.373663,
162,48.35719,40.6764,0.197207,0.166207,11.50335,0.509419,
162.5,48.72377,40.56378,0.229038,0.205772,11.61858,0.489875,
163,48.68279,40.83823,0.168833,0.236821,11.77954,0.335655,
163.5,48.2017,40.68303,0.177105,0.180191,11.72828,0.354378,
164,48.52358,40.67956,0.191779,0.18693,11.74763,0.415981,
164.5,48.37855,40.81237,0.173119,0.175621,11.71267,0.42336,
165,48.59998,40.65781,0.236822,0.23283,11.82664,0.395522,
165.5,48.5321,40.94165,0.206801,0.17907,11.76283,0.391696,
166,48.5027,40.95336,0.194513,0.138125,11.74343,0.429574,
166.5,48.45061,40.82775,0.215199,0.186281,11.79039,0.429868,
167,48.55228,40.80397,0.183691,0.133939,11.75499,0.509821,
167.5,48.33101,40.65322,0.221733,0.142594,11.74221,0.349859,
168,48.3491,40.87759,0.186793,0.153738,11.65237,0.381823,
168.5,48.54108,40.87635,0.194276,0.169413,11.69487,0.417823,
169,48.62884,40.78098,0.179647,0.169818,11.93448,0.473632,
169.5,48.45707,40.46909,0.164862,0.180562,11.86376,0.417939,
170,48.41466,40.98045,0.204008,0.202126,11.81728,0.367217,
170.5,48.3984,40.68215,0.171718,0.199218,11.67491,0.389508,
171,48.42251,41.01199,0.227224,0.164287,11.69832,0.438058,
171.5,48.49348,40.83167,0.260907,0.127607,11.94837,0.468445,
172,48.29156,40.93958,0.208029,0.154125,11.79144,0.377748,
172.5,48.46803,40.65434,0.202167,0.139938,11.77418,0.398894,
173,48.35913,40.71415,0.222666,0.229637,11.6816,0.479461,
173.5,48.45514,40.94233,0.185638,0.178437,11.75505,0.427063,
174,48.33189,40.65267,0.202102,0.152986,11.89395,0.406049,
174.5,48.31792,40.98095,0.195983,0.136803,11.8378,0.403847,
175,48.68064,40.82189,0.250938,0.117343,11.9205,0.529076,
175.5,48.34412,40.89996,0.211793,0.187813,11.80205,0.413035,
176,48.43399,40.80093,0.167337,0.243246,11.84123,0.420356,
176.5,48.37251,40.538,0.17774,0.157393,11.85632,0.378556,
177,48.31909,40.68995,0.203526,0.174962,11.82596,0.376892,
177.5,48.33277,40.60456,0.168161,0.205169,12.00893,0.356472,
178,48.32515,40.92428,0.180084,0.154057,11.93179,0.373993,
178.5,48.42159,40.95115,0.239718,0.119937,11.90629,0.427664,
179,48.22502,40.90909,0.174158,0.151748,11.95043,0.398395,
179.5,48.34645,40.98422,0.208788,0.178279,11.85548,0.406788,
180,48.24023,40.70132,0.210285,0.175409,11.73381,0.350454,
180.5,48.26815,40.69081,0.215692,0.196617,11.66256,0.457657,
181,48.29918,40.58871,0.165674,0.221032,11.8709,0.416807,
181.5,48.3242,40.75195,0.214742,0.192926,11.84839,0.421252,
182,48.16488,40.9897,0.183954,0.239691,11.78078,0.373361,
182.5,48.05717,40.67634,0.207767,0.124112,11.76165,0.347285,
183,48.02592,40.89257,0.265504,0.110522,12.01104,0.367388,
183.5,48.23082,40.68719,0.222995,0.232473,11.92306,0.469014,
184,48.2912,40.49762,0.19031,0.212825,11.85261,0.360934,
184.5,48.37899,40.54975,0.22202,0.17733,11.95317,0.48441,
185,48.16296,40.86181,0.185375,0.179662,11.81578,0.3567,
185.5,48.52503,40.67226,0.18178,0.230556,12.05309,0.375607,
186,48.1893,40.62981,0.204089,0.267672,11.86964,0.439013,
186.5,48.24326,40.74143,0.202546,0.27312,12.03252,0.349157,
187,48.35303,40.64906,0.247288,0.213221,11.97605,0.357122,
187.5,47.96568,40.63545,0.201313,0.210077,11.89533,0.493676,
188,48.02037,40.66377,0.227099,0.150435,11.91847,0.329665,
188.5,48.21585,40.92542,0.235803,0.217329,11.89877,0.402418,
189,48.48476,40.81926,0.195496,0.138931,12.20544,0.473577,
189.5,48.28861,40.68683,0.162849,0.184384,12.044,0.353756,
190,48.2235,40.94034,0.198336,0.195665,11.98359,0.388509,
190.5,47.94139,40.57971,0.236332,0.112804,11.88306,0.398004,
191,48.17206,40.86518,0.176078,0.229612,12.07346,0.420151,
191.5,48.38651,40.68328,0.214902,0.190456,12.12245,0.435236,
192,48.25312,40.84693,0.197778,0.237732,12.11681,0.379671,
192.5,48.17977,40.65343,0.148301,0.20993,12.2238,0.363138,
193,48.166,40.84234,0.204417,0.18123,12.05729,0.43998,
193.5,48.27036,40.6515,0.219228,0.295565,12.15429,0.383848,
194,48.24806,40.87479,0.217896,0.135002,11.96426,0.5011,
194.5,48.26783,40.63493,0.245797,0.209148,12.15074,0.428707,
195,47.85454,40.6456,0.212707,0.231056,12.22698,0.352932,
195.5,48.30841,40.71018,0.208265,0.181987,12.25624,0.366255,
196,47.98004,40.57927,0.231567,0.165797,11.97398,0.423976,
196.5,48.13123,40.51775,0.182067,0.168893,12.26249,0.402511,
197,47.96936,40.66125,0.234165,0.212899,12.33348,0.391164,
197.5,47.99622,40.78131,0.205589,0.229,12.23055,0.357259,
198,48.43909,41.05254,0.186287,0.16743,12.29176,0.474971,
198.5,48.365,41.0502,0.193344,0.177583,12.41162,0.344559,
199,48.65769,41.36961,0.173024,0.209317,12.25611,0.451689,
199.5,48.82858,41.51823,0.218956,0.174991,12.24157,0.34742,
200,49.60653,41.84901,0.184755,0.174988,12.01299,0.428734,
200.5,49.59047,42.4775,0.185164,0.162801,12.10877,0.358747,
201,49.55906,42.10985,0.236459,0.213011,12.42626,0.516809,
201.5,46.72035,39.9873,0.216548,0.136744,12.15108,0.37747,
202,45.39236,38.86647,0.193584,0.144375,12.12457,0.453543,
202.5,45.40101,38.92514,0.206124,0.156095,12.12911,0.410948,
