Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
180,29.19148,2.014432,54.22544,2.401877,0.336593,0.443592,0.206115,11.18047,
182,29.02854,2.044498,54.40224,2.384555,0.331369,0.511453,0.204838,11.09251,
184,29.22533,2.001998,54.51261,2.191509,0.255419,0.459655,0.265273,11.0882,
186,29.24032,1.960611,54.31743,2.211354,0.282219,0.560974,0.250115,11.17698,
188,29.39384,1.842001,54.56396,2.230112,0.239328,0.50725,0.270601,10.9529,
190,29.22215,1.968161,54.36118,2.276747,0.304791,0.550809,0.207329,11.10884,
192,29.07471,2.104295,54.29715,2.335639,0.29376,0.518712,0.305238,11.07049,
194,29.20819,1.997859,54.29086,2.433619,0.337891,0.49853,0.268952,10.9641,
196,29.12125,1.935125,54.29861,2.368232,0.248773,0.623468,0.281692,11.12283,
198,29.12835,1.941704,54.44167,2.296508,0.39321,0.50533,0.27856,11.01468,
200,29.14601,1.935054,54.46065,2.403605,0.280721,0.495908,0.246782,11.03128,
202,29.07026,2.050321,54.43195,2.352148,0.29474,0.529431,0.193847,11.0773,
204,29.16453,2.030068,54.63144,2.294209,0.274459,0.503531,0.222339,10.87943,
206,29.31844,1.979532,54.46826,2.222619,0.302199,0.438719,0.247135,11.02311,
208,29.20518,1.970172,54.67344,2.197648,0.290125,0.508638,0.154875,10.99992,
210,29.33575,2.051109,54.64209,2.193546,0.26854,0.516048,0.221499,10.77142,
