Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
92,48.06359,40.35931,0.253631,0.208326,11.8922,0.466415,
94,47.91066,40.51501,0.294048,0.136915,11.90656,0.42827,
96,47.90757,40.43674,0.176396,0.112428,11.83107,0.438668,
98,48.17034,40.50121,0.180583,0.20586,12.0819,0.451731,
100,47.67142,40.48926,0.185742,0.115871,11.92908,0.369401,
102,47.96348,40.3213,0.18993,0.221121,11.98792,0.452995,
104,48.22659,40.59264,0.228777,0.204745,12.09713,0.392133,
106,47.74899,40.52178,0.274652,0.258784,12.09729,0.343271,
108,48.1236,40.47011,0.243256,0.230756,12.07035,0.37361,
110,47.91905,40.31546,0.204468,0.213093,12.16883,0.38195,
112,47.82879,40.34535,0.176864,0.10549,11.99096,0.33591,
114,47.92457,40.59337,0.182674,0.186283,12.33462,0.464759,
116,48.14912,40.64254,0.210875,0.168902,12.14381,0.596609,
118,48.03445,40.58307,0.199814,0.181498,12.22384,0.409954,
120,48.12508,40.43424,0.205588,0.174476,12.04269,0.453964,
122,47.73844,40.28302,0.213083,0.22306,12.06462,0.472122,
124,47.69337,40.51302,0.223633,0.125786,12.25662,0.378404,
126,47.83003,40.57126,0.235681,0.220676,12.34644,0.37297,
128,48.03329,40.32484,0.253155,0.268475,12.37016,0.368425,
130,47.62088,40.64883,0.28763,0.13969,12.24432,0.3508,
132,47.63783,40.66436,0.249871,0.130038,12.33827,0.324104,
134,47.78995,40.7649,0.22941,0.220747,12.43077,0.41236,
136,47.75117,40.58803,0.231886,0.094788,12.39853,0.365433,
138,47.63116,40.5979,0.213756,0.163195,12.47775,0.436672,
140,47.76791,40.64296,0.200585,0.268173,12.49932,0.355653,
142,47.8512,40.55799,0.205878,0.192582,12.4929,0.40047,
144,47.95135,40.4178,0.162049,0.127011,12.48985,0.462654,
146,47.68293,40.61546,0.20653,0.175062,12.47618,0.375801,
148,47.8666,40.47355,0.225268,0.235551,12.64101,0.399535,
150,47.72882,40.66393,0.210158,0.146186,12.52023,0.41281,
152,47.49362,40.65516,0.241125,0.189751,12.34736,0.430195,
154,47.86541,40.61903,0.230499,0.201324,12.68846,0.51071,
156,47.68666,40.42376,0.231147,0.156282,12.78712,0.485656,
158,47.66673,40.31934,0.200299,0.205639,12.85885,0.454824,
160,47.80241,40.31853,0.239252,0.199666,12.95832,0.270226,
162,47.5185,40.71286,0.215478,0.158524,12.86449,0.34036,
164,47.75735,40.58105,0.224026,0.272736,12.92405,0.384789,
166,47.60276,40.56164,0.237106,0.173251,12.96381,0.41002,
168,47.13559,40.67952,0.166057,0.12954,12.90726,0.390901,
170,47.3077,40.19992,0.237484,0.229077,12.96862,0.314109,
172,47.42342,40.64155,0.249099,0.138947,13.07036,0.374057,
174,47.35518,40.40076,0.267907,0.199344,13.09904,0.271317,
176,47.40368,40.93257,0.197908,0.173882,13.16309,0.199732,
178,47.48992,40.25987,0.179118,0.158978,13.13612,0.410858,
180,47.24973,40.71547,0.261714,0.207634,13.18393,0.320654,
182,47.51413,40.91913,0.202775,0.20232,13.37981,0.302561,
184,46.99961,40.4414,0.236078,0.203193,13.26169,0.323955,
186,47.12873,40.58856,0.216061,0.182913,13.3272,0.394078,
188,46.93707,40.6178,0.193664,0.224278,13.62596,0.299029,
190,47.32949,40.62503,0.242093,0.252963,13.76821,0.297098,
192,47.21306,40.45758,0.232528,0.183722,13.71408,0.446059,
194,47.2327,40.74369,0.234942,0.258476,13.83666,0.311694,
196,46.95211,40.48735,0.233848,0.194382,13.84544,0.347058,
198,46.86297,40.37945,0.184297,0.162727,13.85021,0.416477,
200,46.85885,40.25941,0.249519,0.145899,14.03157,0.341122,
202,46.56708,40.55936,0.270304,0.24644,14.11887,0.457435,
204,46.61444,40.56456,0.236627,0.175829,14.41114,0.343863,
206,46.59536,40.85709,0.237026,0.226788,14.36201,0.388513,
208,46.21824,40.72859,0.321556,0.249627,14.42471,0.275154,
210,46.28424,40.47063,0.255856,0.175848,14.52267,0.355912,
212,46.30024,40.7174,0.269237,0.230505,14.83813,0.322103,
214,46.19373,40.7181,0.283024,0.277701,14.80421,0.253542,
216,47.12405,41.28057,0.300501,0.245348,15.10279,0.253174,
218,44.95085,40.16562,0.338965,0.176689,15.27362,0.279188,
220,45.37229,44.71613,0.999682,0.185543,15.12562,0.294352,
222,11.18509,52.06177,9.353867,0.235072,9.951298,0.111619,
224,7.390216,50.69915,10.80158,0.14733,10.51428,0.094413,
226,7.822523,50.75182,10.68622,0.16052,11.01579,0.092811,
228,8.139877,50.68502,10.66683,0.15604,10.68152,0.0418,
230,8.248413,50.2043,10.52209,0.16675,10.65441,0.075312,
232,8.418149,50.48931,10.45684,0.214743,10.64349,0.048202,
