Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
64,29.30253,1.16514,55.21392,2.115299,0.15772,0.257731,0.198375,11.5893,
66,29.27937,1.255059,55.1795,2.192857,0.174951,0.297659,0.176354,11.44426,
68,29.2235,1.283071,55.09991,2.172025,0.304357,0.286834,0.193048,11.43724,
70,29.21239,1.267974,55.17155,2.077159,0.179849,0.316073,0.208796,11.5662,
72,29.36845,1.193642,55.06244,2.150799,0.136293,0.287306,0.259343,11.54173,
74,29.2963,1.240391,54.99539,2.160534,0.236202,0.318323,0.276417,11.47643,
76,29.403,1.224703,55.21008,2.143485,0.228846,0.287153,0.24062,11.26211,
78,29.52844,1.211807,55.15382,2.166427,0.220846,0.274163,0.213233,11.23127,
80,29.42425,1.292674,55.2028,2.196379,0.184223,0.283579,0.235791,11.1803,
82,29.51873,1.21279,55.11659,2.235091,0.23405,0.352121,0.195792,11.13483,
84,29.43244,1.180751,55.31043,2.252317,0.206645,0.316125,0.230673,11.07062,
86,29.45451,1.273594,55.1813,2.222464,0.233978,0.312383,0.218519,11.10324,
88,29.50443,1.285897,55.25929,2.192876,0.18288,0.294226,0.149548,11.13086,
90,29.6207,1.284398,55.19772,2.171523,0.258198,0.316788,0.271735,10.87894,
92,29.56262,1.245406,55.28244,2.223925,0.266526,0.305598,0.228434,10.88505,
94,29.5749,1.269871,55.25553,2.160774,0.162098,0.391864,0.221573,10.96338,
96,29.50793,1.348706,55.14028,2.1938,0.225249,0.298107,0.245257,11.04066,
98,29.42,1.311773,55.16652,2.215888,0.219237,0.285653,0.255002,11.12593,
100,29.37105,1.640991,54.6848,2.385234,0.279758,0.333453,0.157565,11.14714,
102,28.75537,2.109608,54.34522,2.435508,0.365238,0.49471,0.190317,11.30404,
104,28.70878,2.08163,54.21862,2.561672,0.420611,0.472245,0.285211,11.25123,
106,28.74308,2.035749,54.49002,2.56181,0.321171,0.502192,0.275531,11.07044,
108,28.95258,1.954072,54.10864,2.514094,0.386868,0.555213,0.278977,11.24955,
110,28.78113,1.9923,54.47537,2.558873,0.295226,0.462806,0.320748,11.11355,
112,28.67699,1.98274,54.36616,2.53386,0.305535,0.540803,0.26745,11.32646,
114,28.71138,1.97261,54.51278,2.483633,0.313951,0.536032,0.283054,11.18657,
116,28.6585,2.074486,54.46556,2.435026,0.300395,0.530402,0.267567,11.26806,
118,28.85332,1.932092,54.31409,2.491064,0.293348,0.506778,0.239785,11.36952,
120,28.82392,2.004695,54.35198,2.449009,0.33882,0.507716,0.231652,11.2922,
122,28.78636,2.013144,54.26915,2.467477,0.324072,0.543548,0.2082,11.38804,
124,28.7955,2.120747,54.22384,2.376631,0.281704,0.525603,0.329385,11.34659,
126,28.77561,2.082617,54.29903,2.500421,0.361319,0.499852,0.278332,11.20281,
128,28.72053,2.110636,54.24086,2.485644,0.377969,0.547079,0.21908,11.2982,
130,28.56835,2.095277,54.42082,2.467793,0.325988,0.544292,0.177178,11.4003,
132,28.69685,2.132604,54.18081,2.583459,0.279623,0.562743,0.272754,11.29115,
134,28.65194,2.160624,54.12785,2.637113,0.34094,0.503608,0.207657,11.37026,
136,28.67749,2.085677,54.34462,2.476466,0.314551,0.613523,0.228956,11.25871,
138,28.66688,2.091012,54.40532,2.506491,0.269615,0.526046,0.266459,11.26818,
140,28.82298,2.092056,54.23715,2.453796,0.32765,0.598589,0.2392,11.22859,
142,28.70226,2.062032,54.32903,2.425727,0.375628,0.478803,0.285211,11.34132,
144,28.59132,2.116358,54.29576,2.435128,0.364001,0.572709,0.249365,11.37535,
146,28.79712,2.201815,54.41663,2.398485,0.277994,0.420018,0.218286,11.26966,
148,28.8663,2.003411,54.39975,2.360502,0.395091,0.51139,0.21964,11.24391,
150,28.85704,2.040295,54.56685,2.348486,0.356386,0.535884,0.182235,11.11283,
152,28.7263,2.108128,54.23354,2.391036,0.37979,0.518956,0.30038,11.34186,
154,28.85095,2.124426,54.25863,2.430285,0.414196,0.491841,0.161044,11.26864,
156,28.8968,2.045401,54.29787,2.331684,0.309776,0.514766,0.253062,11.35062,
158,28.95011,2.013987,54.43949,2.304387,0.294688,0.488855,0.215003,11.29348,
160,28.86826,2.072561,54.35969,2.322135,0.349287,0.478491,0.236708,11.31287,
162,28.92086,2.014124,54.41304,2.265625,0.353254,0.487493,0.219322,11.32627,
164,28.73142,2.094074,54.38007,2.331688,0.277561,0.519048,0.230188,11.43595,
166,28.93842,2.061579,54.29391,2.307684,0.364017,0.539731,0.187272,11.30738,
168,28.83648,1.954444,54.54834,2.329722,0.352169,0.462084,0.304005,11.21275,
170,28.79572,2.091844,54.35595,2.364981,0.341669,0.497052,0.20772,11.34507,
172,28.66873,2.075363,54.44583,2.498528,0.352407,0.47877,0.227525,11.25283,
174,28.70814,2.139434,54.36687,2.371808,0.345502,0.505311,0.326834,11.2361,
176,28.71014,2.065026,54.46658,2.366553,0.323076,0.522275,0.235475,11.31087,
178,28.88215,2.054055,54.59961,2.256931,0.293767,0.465443,0.250271,11.19777,
180,28.65761,2.152302,54.50205,2.389096,0.349398,0.44881,0.25823,11.24251,
182,28.72753,2.071451,54.17267,2.459477,0.392082,0.557737,0.217038,11.40202,
184,28.70128,2.117061,54.34756,2.322177,0.343061,0.418258,0.282766,11.46783,
186,28.75132,2.084267,54.3126,2.362727,0.320709,0.562267,0.201344,11.40477,
188,28.70606,2.105749,54.2659,2.330147,0.375872,0.447652,0.20394,11.56468,
190,28.81883,1.999536,54.28091,2.365976,0.319305,0.356712,0.225543,11.63318,
192,28.2814,1.934605,54.47157,2.423665,0.354849,0.397988,0.264078,11.87185,
194,17.55683,8.403807,52.07518,9.047355,1.518649,0.295016,0.215545,10.88762,
196,6.61156,14.71644,53.63671,10.48604,2.305907,0.014027,0.187002,12.0423,
198,6.634175,14.52568,53.56285,10.68356,2.191859,0.036511,0.175151,12.1902,
