Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
110,45.20402,39.67086,0.246107,0.206299,14.40618,0.266542,
112,45.30458,39.87565,0.286915,0.187291,13.97332,0.37224,
114,45.33509,39.69687,0.217131,0.21436,14.2602,0.276366,
116,45.35366,39.76199,0.201612,0.229548,14.18288,0.270312,
118,45.37429,39.62982,0.233289,0.171113,14.21491,0.376582,
120,45.45921,39.77986,0.209633,0.151647,14.02326,0.37639,
122,45.60389,39.44595,0.241017,0.214749,14.06298,0.431423,
124,45.48367,39.52503,0.245909,0.182769,14.16731,0.395311,
126,45.68591,39.64753,0.188413,0.152513,14.04217,0.283447,
128,45.45466,39.86134,0.266833,0.165031,13.98756,0.264579,
130,45.49208,39.56086,0.239945,0.21409,14.15799,0.335039,
132,45.50292,39.67742,0.243034,0.248883,14.05912,0.26862,
134,45.52649,39.64553,0.242123,0.236566,13.90197,0.447316,
136,45.54285,39.6897,0.260733,0.211314,13.96256,0.332848,
138,45.55993,39.82673,0.24544,0.227918,13.69544,0.444552,
140,45.72215,39.53365,0.276361,0.188611,13.91165,0.367569,
142,45.50224,39.8236,0.198501,0.208553,13.9848,0.282317,
144,45.77682,39.80386,0.172874,0.098623,13.76833,0.379492,
146,45.80844,39.90774,0.223891,0.154675,13.62591,0.279331,
148,45.76569,39.80751,0.221117,0.246924,13.60635,0.352403,
150,45.68362,39.74884,0.234378,0.186904,13.86678,0.279488,
152,45.67611,39.86916,0.208129,0.246882,13.68554,0.314189,
154,45.62716,39.99376,0.221422,0.228969,13.72572,0.202976,
156,45.69847,39.80558,0.25078,0.273129,13.66973,0.302302,
158,45.7771,39.64392,0.24615,0.183815,13.79154,0.357463,
160,45.58466,39.7576,0.2325,0.20931,13.95144,0.26449,
162,45.75983,39.69404,0.265586,0.154921,13.74684,0.378782,
164,45.73494,39.70877,0.222503,0.212902,13.79475,0.326135,
166,45.76906,39.64104,0.216287,0.161742,13.87219,0.339672,
168,45.82181,39.69512,0.2386,0.175972,13.72724,0.341271,
170,45.64143,39.82899,0.230493,0.219121,13.79751,0.282457,
172,45.75426,39.74374,0.201605,0.208063,13.74388,0.348442,
174,45.55415,39.80092,0.254572,0.198471,13.78512,0.406763,
176,45.83071,39.51277,0.264355,0.180996,13.92392,0.287261,
178,45.64865,39.79776,0.23621,0.14878,13.82242,0.346174,
