Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
76,29.60629,1.771959,54.95251,2.257488,0.268755,0.462025,0.256077,11.12953,
78,29.60968,1.760292,54.88326,2.192582,0.255911,0.432318,0.227153,11.15693,
80,29.61291,1.641387,54.93594,2.195404,0.339209,0.435808,0.229634,11.06159,
82,29.71879,1.630026,55.31567,2.198735,0.283484,0.38789,0.223939,11.01279,
84,29.48189,1.74202,55.01803,2.195652,0.277885,0.444373,0.202114,11.08608,
86,29.51608,1.73617,55.31831,2.225142,0.229741,0.435884,0.252596,11.26566,
88,29.65128,1.621564,55.0544,2.170772,0.301075,0.411604,0.223139,10.96435,
90,29.40215,1.660895,55.24289,2.225823,0.259853,0.422263,0.242988,10.90858,
92,29.68701,1.613597,55.28082,2.189834,0.249053,0.373737,0.21839,11.04958,
94,29.79431,1.610126,55.57903,2.240487,0.260901,0.461542,0.212835,11.08859,
96,29.55677,1.664021,55.52015,2.136875,0.256646,0.394147,0.279578,11.16899,
98,29.70867,1.620703,55.37057,2.22562,0.302778,0.408147,0.224175,11.10423,
100,29.66946,1.606723,55.22863,2.172765,0.250778,0.27376,0.319879,11.01413,
102,29.46935,1.632647,55.08383,2.235482,0.239489,0.405804,0.199967,10.95536,
104,29.68506,1.61216,55.27851,2.187974,0.277831,0.378388,0.146118,11.1165,
106,29.79687,1.618075,55.37515,2.272193,0.254589,0.454844,0.237451,11.20988,
108,29.84831,1.527159,55.23457,2.180228,0.305958,0.408355,0.210802,11.05492,
110,29.68921,1.573307,55.44923,2.139317,0.213788,0.351617,0.259567,11.18284,
112,29.41851,1.530594,55.32951,2.138261,0.249694,0.341086,0.294245,11.07168,
114,29.68711,1.53495,55.21349,2.134017,0.192589,0.390225,0.247944,11.27018,
116,29.53054,1.516726,55.63901,2.171633,0.372374,0.403846,0.185253,11.16599,
118,29.84804,1.64322,55.34483,2.17284,0.210986,0.316407,0.210868,11.04268,
120,29.84283,1.591189,55.38506,2.221981,0.209276,0.325891,0.211398,11.12132,
122,29.7416,1.584779,55.35663,2.228009,0.172305,0.475444,0.274948,11.05186,
124,29.62485,1.553002,55.51924,2.231913,0.21537,0.448662,0.263026,11.22246,
126,29.67622,1.638716,55.56899,2.127016,0.309723,0.480917,0.267037,11.12162,
128,29.81689,1.55689,55.5014,2.189571,0.2589,0.402023,0.290769,11.16208,
130,29.75694,1.601623,55.77917,2.173702,0.273764,0.409434,0.267947,11.20506,
132,29.75844,1.47923,55.29575,2.183983,0.311808,0.401847,0.132609,11.2374,
134,29.74794,1.516492,55.48137,2.201107,0.237008,0.331531,0.32326,11.15874,
136,29.85967,1.589205,55.7737,2.228191,0.24327,0.388615,0.222217,11.42741,
138,29.62662,1.582696,55.498,2.115926,0.26255,0.386843,0.250903,11.24857,
140,29.6209,1.534701,55.50126,2.162861,0.22644,0.421979,0.152713,11.19606,
