Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
118,47.0435,40.05932,0.221464,0.135275,12.15159,0.388853,
120,47.29813,39.7125,0.206977,0.262397,12.09487,0.425127,
122,47.26169,40.0841,0.243061,0.229506,11.84562,0.33603,
124,47.2783,40.05276,0.202357,0.174517,11.99085,0.30121,
126,47.34991,39.84041,0.177202,0.18694,12.00371,0.441825,
128,47.41185,39.85178,0.159222,0.20066,11.93972,0.436768,
130,47.54607,39.79358,0.254937,0.184063,11.81529,0.406055,
132,47.40117,39.8098,0.211687,0.134497,12.05366,0.389196,
134,47.36086,39.75051,0.195753,0.166264,12.13157,0.395032,
136,47.42971,39.72464,0.245593,0.186511,12.01122,0.402333,
138,47.44852,39.99549,0.241221,0.149732,11.84331,0.321728,
140,47.35093,39.79501,0.210645,0.162875,12.03472,0.445832,
142,47.39153,40.04681,0.28869,0.157427,11.71149,0.404052,
144,47.31755,39.92035,0.235277,0.21554,11.89068,0.420604,
146,47.27071,39.97887,0.19824,0.16512,11.9844,0.402659,
148,47.3908,39.95765,0.265577,0.182529,11.92804,0.275416,
150,47.41322,40.00983,0.224824,0.21413,11.74418,0.393809,
152,47.43543,39.87165,0.20277,0.175421,11.9314,0.383328,
154,47.39972,39.80407,0.249028,0.233046,11.79526,0.518875,
156,47.22157,39.94671,0.211344,0.253741,11.96243,0.404196,
158,47.54477,39.9082,0.257975,0.106303,11.82252,0.360235,
160,47.45637,39.86837,0.222977,0.163065,11.91833,0.370905,
162,47.40507,39.85704,0.2009,0.203646,11.92885,0.404494,
164,47.61161,39.74291,0.222499,0.110126,12.0291,0.283749,
166,47.39826,39.88818,0.214358,0.171817,11.96199,0.365387,
168,47.36157,40.0571,0.22222,0.096094,11.93643,0.326582,
170,47.13055,40.30991,0.194622,0.190142,11.68929,0.485479,
172,47.40423,39.9084,0.211113,0.112252,11.96294,0.401055,
174,47.46814,39.75808,0.245534,0.180536,11.98396,0.363749,
176,47.40805,39.99908,0.211932,0.168513,11.78364,0.428778,
178,47.36667,40.07452,0.186752,0.160402,11.85311,0.358549,
180,47.30807,39.74823,0.204465,0.185251,12.09814,0.455856,
182,47.14861,40.29491,0.237001,0.197188,11.79391,0.328368,
184,47.42171,39.84964,0.208888,0.203427,11.89388,0.42246,
