Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
42,29.55359,1.462398,55.29293,2.102479,0.223678,0.350206,0.21167,10.80304,
44,29.39368,1.547277,55.02281,2.241992,0.270747,0.408429,0.311943,10.80311,
46,29.52071,1.550738,55.12813,2.128422,0.223817,0.334606,0.267193,10.8464,
48,29.40453,1.497841,55.22729,2.243875,0.272832,0.407962,0.174548,10.77112,
50,29.55944,1.567904,54.8413,2.161388,0.260185,0.372419,0.2972,10.94016,
52,29.25121,1.440361,55.45288,2.204607,0.233204,0.258934,0.301551,10.85725,
54,29.46879,1.46964,55.14451,2.208703,0.294664,0.375054,0.271984,10.76665,
56,29.30653,1.598504,55.14967,2.197892,0.233512,0.398147,0.274392,10.84134,
58,29.33969,1.519446,55.16682,2.159882,0.267008,0.398883,0.287142,10.86113,
60,29.41944,1.532703,55.2047,2.120536,0.325506,0.420674,0.238883,10.73755,
62,29.43297,1.568757,55.15838,2.20684,0.23042,0.359705,0.275929,10.767,
64,29.42467,1.564358,55.11001,2.147123,0.190868,0.404845,0.292175,10.86594,
66,29.22022,1.561295,55.20155,2.127288,0.239822,0.406948,0.313422,10.92945,
68,29.48815,1.654532,54.8984,2.139677,0.306714,0.363775,0.254391,10.89436,
70,29.27332,1.606888,55.09422,2.180828,0.23538,0.387661,0.271735,10.94997,
72,29.40782,1.597061,54.97467,2.153463,0.284604,0.39134,0.286413,10.90462,
74,29.25688,1.517081,55.18967,2.156457,0.274306,0.45208,0.202259,10.95126,
76,29.42455,1.701729,54.92204,2.130531,0.274112,0.472714,0.251172,10.82317,
78,29.40956,1.611781,55.25719,2.107062,0.200487,0.368347,0.166216,10.87935,
80,29.45183,1.503037,55.19565,2.103731,0.274154,0.422853,0.174107,10.87463,
82,29.14164,1.557331,55.36203,2.225208,0.302673,0.356377,0.201738,10.853,
84,29.46617,1.427467,55.34333,2.145481,0.215032,0.345047,0.216413,10.84105,
86,29.41801,1.537007,55.31212,2.161614,0.243495,0.344515,0.269284,10.71396,
88,29.31374,1.581854,55.31098,2.12295,0.190215,0.463193,0.22886,10.78821,
90,29.37142,1.573651,55.33738,2.159314,0.230993,0.34005,0.270803,10.71638,
92,29.3012,1.50884,55.22309,2.25827,0.214878,0.377628,0.189996,10.9261,
94,29.39731,1.524038,55.20708,2.104099,0.17484,0.433563,0.249963,10.90911,
96,29.36253,1.506567,55.13851,2.210657,0.316337,0.410335,0.232578,10.82249,
98,29.38613,1.486048,55.33057,2.085644,0.284874,0.357419,0.229938,10.83939,
100,29.4048,1.564575,55.08801,2.147645,0.258651,0.434514,0.154069,10.94771,
102,29.54542,1.541258,55.17978,2.184706,0.23521,0.307718,0.304019,10.7019,
104,29.31031,1.608749,55.29147,2.2123,0.27232,0.414968,0.218595,10.67129,
106,29.48762,1.48672,55.0083,2.12271,0.31565,0.433359,0.247298,10.89835,
108,29.38661,1.513014,55.21077,2.17105,0.278578,0.319321,0.183777,10.93687,
110,29.34627,1.563277,55.2255,2.248414,0.209837,0.394981,0.259144,10.75256,
112,29.42016,1.596903,55.2312,2.141198,0.21828,0.386551,0.203006,10.8027,
114,29.18335,1.715806,55.28389,2.148906,0.23561,0.337589,0.150333,10.94452,
116,29.41709,1.612446,54.96167,2.232076,0.219268,0.477979,0.290141,10.78934,
118,29.35682,1.530873,55.16438,2.25043,0.21547,0.369141,0.248315,10.86457,
120,29.42891,1.635817,55.02277,2.175354,0.296466,0.390877,0.262488,10.78732,
122,29.34633,1.546085,55.21563,2.264693,0.196331,0.384023,0.260748,10.78617,
124,29.23634,1.655797,54.98242,2.199716,0.285705,0.425069,0.195562,11.0194,
126,29.28788,1.642285,55.15949,2.190735,0.232897,0.411217,0.237421,10.83807,
128,29.3891,1.566784,55.01462,2.201347,0.249583,0.396667,0.253046,10.92886,
130,29.2435,1.599964,55.14731,2.206308,0.280442,0.419421,0.247602,10.85547,
132,29.22924,1.657966,54.89778,2.273934,0.314348,0.410545,0.279661,10.93652,
134,29.41357,1.608863,55.09468,2.203593,0.346544,0.415854,0.178239,10.73866,
136,29.32316,1.597218,55.12851,2.229117,0.2228,0.453027,0.207096,10.83907,
138,29.12944,1.716399,55.27091,2.22401,0.240616,0.352977,0.260165,10.8055,
140,29.29669,1.751052,54.92458,2.27176,0.267594,0.436209,0.277285,10.77484,
142,29.21962,1.69661,54.93806,2.249433,0.280708,0.460067,0.238088,10.91741,
144,28.60751,2.177668,54.51087,2.615066,0.317288,0.568127,0.308812,10.89467,
146,28.42247,2.280074,54.388,2.776321,0.338975,0.581546,0.276273,10.93634,
148,28.55274,2.202335,54.44453,2.657979,0.423731,0.552317,0.251348,10.91501,
150,29.25042,1.799676,54.83806,2.182891,0.31128,0.485568,0.256239,10.87587,
152,29.39192,1.843013,54.85455,2.122527,0.341488,0.477988,0.273215,10.69529,
154,29.5139,1.861993,54.90765,2.095627,0.31618,0.408703,0.286187,10.60976,
156,29.3361,1.98684,54.55526,2.25373,0.292968,0.553801,0.201711,10.8196,
158,29.03051,2.07513,54.54487,2.376526,0.330345,0.483876,0.309594,10.84914,
160,28.61423,2.240224,54.5831,2.611034,0.370441,0.53799,0.198967,10.84402,
162,25.54743,4.07634,54.96912,3.521868,0.540394,0.523326,0.219813,10.60171,
164,7.851592,14.04424,53.93589,10.22968,2.12117,0.104963,0.207608,11.50486,
166,6.954832,14.53704,53.58682,10.62756,2.336807,0.088869,0.196114,11.67197,
168,7.122425,14.52642,53.61702,10.64639,2.253691,0.011997,0.244018,11.57805,
