Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
186,39.909,37.9341,0.231172,0.214879,21.535,0.175849,
188,40.13218,37.76395,0.25611,0.280845,21.23583,0.331083,
190,39.90987,38.0213,0.133753,0.300046,21.41342,0.221626,
192,39.94529,38.1988,0.223803,0.258821,21.27337,0.099918,
194,39.932,38.07461,0.193227,0.272742,21.34159,0.185829,
196,40.00646,37.97754,0.242088,0.335062,21.29119,0.147657,
198,39.94872,38.11835,0.178204,0.307686,21.16528,0.28177,
200,39.86169,38.18727,0.228275,0.230673,21.28703,0.20505,
202,39.91032,38.095,0.233267,0.271193,21.25191,0.238301,
204,40.07999,37.96964,0.198657,0.296372,21.19988,0.255455,
206,39.83127,38.13033,0.261837,0.322422,21.27541,0.178727,
208,40.10194,37.77737,0.192779,0.303679,21.36657,0.25766,
210,39.94135,38.07157,0.189962,0.263472,21.35167,0.181974,
