Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
166,28.87876,2.031314,54.5101,2.309979,0.416976,0.478862,0.15842,11.21559,
168,29.04041,2.102129,54.29499,2.246801,0.331053,0.508147,0.190221,11.28624,
170,29.00913,2.171481,54.01155,2.274618,0.312477,0.550762,0.312343,11.35765,
172,28.88805,1.98041,54.41934,2.265801,0.400823,0.553632,0.231724,11.26021,
174,28.87777,2.243509,54.30027,2.231855,0.305429,0.527055,0.199791,11.31433,
176,28.79813,2.087207,54.42987,2.346993,0.268997,0.412654,0.278203,11.37794,
178,28.92222,2.090604,54.24411,2.317482,0.371544,0.481617,0.276631,11.29579,
180,29.00976,2.106913,54.26899,2.257047,0.360741,0.554391,0.219078,11.22309,
182,28.98036,2.07127,54.41206,2.265159,0.299574,0.463141,0.244329,11.26411,
184,28.89922,2.127443,54.3606,2.285797,0.337907,0.438863,0.221434,11.32873,
186,28.9884,2.086777,54.3001,2.300583,0.274348,0.475457,0.264605,11.30972,
188,28.97237,2.109321,54.34392,2.221525,0.354375,0.483525,0.24142,11.27354,
190,28.98363,1.990239,54.35896,2.24302,0.364995,0.498029,0.283419,11.27771,
192,28.86845,2.07343,54.5721,2.299077,0.361009,0.466475,0.24728,11.11218,
194,28.81963,2.177902,54.28624,2.291764,0.354176,0.517718,0.296,11.25657,
196,29.20425,1.912295,54.37262,2.258152,0.300032,0.477899,0.218573,11.25618,
198,29.00538,2.023527,54.43188,2.263572,0.285779,0.468578,0.181335,11.33995,
200,28.94748,2.092527,54.34724,2.316303,0.323979,0.556907,0.238117,11.17745,
202,29.04263,2.081674,54.2099,2.220049,0.362608,0.551966,0.261067,11.27011,
204,28.89814,2.117762,54.47498,2.372711,0.269273,0.479463,0.153847,11.23383,
206,28.97227,2.097471,54.36995,2.347007,0.304074,0.424313,0.303144,11.18179,
208,29.10352,2.001127,54.19247,2.303121,0.373009,0.505223,0.208009,11.31352,
210,28.90731,2.142183,54.31991,2.277799,0.308191,0.474095,0.256742,11.31376,
212,28.91027,2.023893,54.24575,2.292352,0.342349,0.513021,0.321316,11.35105,
214,29.10223,2.03319,54.27076,2.325466,0.210313,0.417933,0.263841,11.37625,
216,29.03683,2.105859,54.16124,2.317576,0.321829,0.503011,0.225017,11.32865,
218,28.95912,2.081136,54.37904,2.249965,0.333424,0.524245,0.190486,11.28258,
220,29.08741,2.04825,54.37393,2.259145,0.302407,0.473746,0.160336,11.29477,
222,29.03864,1.982063,54.47912,2.195171,0.297554,0.520119,0.274792,11.21255,
224,29.0774,1.963559,54.37179,2.238045,0.295737,0.468255,0.267006,11.3182,
226,28.977,2.00373,54.41762,2.251528,0.364657,0.479086,0.274752,11.23164,
228,29.07198,1.927467,54.51415,2.272211,0.28695,0.465811,0.235467,11.22596,
230,29.18264,1.922477,54.43443,2.195205,0.328896,0.517916,0.213517,11.20492,
