Distance (µm),Mg Ox%,Al Ox%,Si Ox%,Ca Ox%,Ti Ox%,Cr Ox%,Mn Ox%,Fe Ox%,
198,28.62373,1.602961,54.47007,1.992942,0.402287,0.304951,0.19814,12.40492,
200,28.55562,1.728804,54.29272,2.07818,0.443284,0.284011,0.23024,12.38714,
202,28.50577,1.705301,54.46072,2.09016,0.421343,0.21943,0.249815,12.34747,
204,28.51113,1.718937,54.58876,2.072693,0.305414,0.353005,0.201189,12.24887,
206,28.46844,1.760438,54.47975,2.032258,0.421687,0.363793,0.25157,12.22206,
208,28.74713,1.676746,54.57658,1.997531,0.40276,0.30403,0.226453,12.06876,
210,28.5963,1.754881,54.40851,2.044397,0.429675,0.290651,0.325748,12.14984,
212,28.50243,1.755529,54.43313,2.078365,0.40757,0.275989,0.297418,12.24956,
214,28.63755,1.622839,54.30769,2.056075,0.452073,0.278512,0.251349,12.39392,
216,28.66312,1.695384,54.37642,2.055086,0.371107,0.246769,0.213038,12.37907,
218,28.54848,1.730897,54.37326,2.064359,0.392518,0.287329,0.267641,12.33551,
220,28.36549,1.788387,54.60381,2.007508,0.351271,0.303333,0.275219,12.30497,
222,28.33364,1.757293,54.37995,2.088217,0.42555,0.359681,0.257739,12.39793,
224,28.32466,1.775321,54.38164,2.032072,0.416351,0.311598,0.248605,12.50975,
226,28.56806,1.774671,54.37824,2.03443,0.394882,0.302554,0.286986,12.26018,
228,28.4726,1.705294,54.52588,2.053459,0.389998,0.309067,0.159643,12.38406,
230,28.50468,1.72485,54.24934,2.058614,0.39665,0.301023,0.232336,12.53251,
232,28.5849,1.797077,54.45119,1.998968,0.29262,0.270676,0.277279,12.32728,
234,28.27368,1.783205,54.4995,2.03586,0.379819,0.32647,0.232526,12.46895,
236,28.35351,1.801331,54.46202,2.027782,0.384832,0.244929,0.256307,12.46928,
238,28.64374,1.674288,54.31041,2.080205,0.433938,0.29003,0.203433,12.36396,
240,28.47876,1.780571,54.31284,2.090927,0.380501,0.222485,0.230403,12.50351,
242,28.37934,1.740592,54.40773,2.08229,0.365616,0.294325,0.238751,12.49135,
244,28.62153,1.75959,54.39094,2.06471,0.334045,0.228061,0.265423,12.33571,
246,28.44587,1.668509,54.41057,2.059656,0.398285,0.318684,0.250303,12.44812,
248,28.3463,1.677148,54.49067,2.077877,0.304753,0.32526,0.352297,12.42568,
250,28.44773,1.709385,54.39116,2.175876,0.409714,0.272787,0.231407,12.36194,
252,28.41653,1.63095,54.60479,2.039666,0.391885,0.23366,0.204573,12.47795,
254,28.35369,1.707005,54.40704,2.180371,0.323447,0.191147,0.227058,12.61026,
256,28.33108,1.746062,54.31573,2.039762,0.376576,0.288969,0.327201,12.57462,
258,28.42818,1.701274,54.34671,2.043901,0.433091,0.243164,0.269981,12.5337,
260,28.22944,1.732709,54.52083,2.078737,0.372048,0.346055,0.276735,12.44346,
262,28.36658,1.673316,54.32225,2.076281,0.380264,0.310067,0.328012,12.54323,
264,28.42781,1.687114,54.20702,2.063944,0.345855,0.272711,0.268465,12.72708,
266,28.55602,1.699774,54.19621,2.112887,0.4468,0.354407,0.221097,12.4128,
268,28.37313,1.728958,54.46722,2.042909,0.378788,0.250935,0.236399,12.52166,
270,28.34683,1.678454,54.52427,2.079772,0.377855,0.23549,0.266802,12.49052,
272,28.34698,1.698151,54.48398,2.056779,0.356987,0.256517,0.246817,12.55379,
