Distance (µm),Mg Ox%,Si Ox%,Ca Ox%,Mn Ox%,Fe Ox%,Ni Ox%,
102,47.05382,40.23036,0.200637,0.12992,11.98654,0.39872,
104,47.30742,40.25227,0.249228,0.151803,11.68973,0.349547,
106,47.48352,39.88331,0.209479,0.169751,11.78675,0.467199,
108,47.37071,40.04966,0.197395,0.166239,11.77614,0.439851,
110,47.24472,40.20242,0.225028,0.157006,11.78553,0.385282,
112,47.31706,40.02997,0.235207,0.143585,11.74425,0.529927,
114,47.33483,40.08444,0.186818,0.210662,11.79206,0.391195,
116,47.50082,39.98317,0.214777,0.173755,11.71647,0.411004,
118,47.3889,39.96764,0.22226,0.144862,11.82371,0.452621,
120,47.39602,40.02964,0.194615,0.151904,11.88999,0.337821,
122,47.25998,40.10464,0.201957,0.245269,11.73416,0.453988,
124,47.52297,40.12769,0.217673,0.168716,11.56197,0.400979,
126,47.39332,39.87144,0.187568,0.180055,11.98381,0.383807,
128,47.56223,39.8042,0.222942,0.204288,11.71488,0.491453,
130,47.39436,39.94077,0.215373,0.144769,11.94561,0.359113,
132,47.41303,40.19288,0.185915,0.147773,11.66717,0.393213,
134,47.41685,39.98672,0.251949,0.188638,11.83382,0.322028,
136,47.40234,39.9614,0.231724,0.170855,11.78249,0.451193,
138,47.44684,40.09466,0.240113,0.169854,11.72343,0.325108,
140,47.45987,40.26088,0.168861,0.120733,11.58462,0.405039,
142,47.4646,40.11314,0.200205,0.178012,11.63185,0.41219,
144,47.47243,40.04647,0.234499,0.149153,11.72559,0.371852,
146,47.61037,39.93555,0.223305,0.177353,11.61041,0.443009,
148,47.5277,39.98244,0.206316,0.170073,11.62613,0.48733,
150,47.37728,40.05862,0.193154,0.18283,11.68631,0.5018,
152,47.17075,40.5028,0.244364,0.116449,11.59971,0.365933,
154,47.50332,40.08129,0.190331,0.243649,11.53999,0.441415,
156,47.58511,39.8731,0.21407,0.173217,11.69525,0.459258,
158,47.29318,40.14508,0.223273,0.135248,11.74115,0.462063,
160,47.47482,39.98266,0.233838,0.13298,11.73623,0.439476,
162,47.33235,40.18002,0.195219,0.186511,11.64011,0.465777,
164,47.32735,40.04401,0.191054,0.215235,11.76519,0.457171,
166,47.30025,40.18353,0.207579,0.196383,11.70723,0.405044,
168,47.43618,40.16594,0.172614,0.120417,11.58531,0.519532,
170,47.46221,39.96701,0.255652,0.195362,11.66501,0.454771,
172,47.50837,40.10345,0.181128,0.120677,11.70575,0.380638,
174,47.45341,40.0406,0.197173,0.17719,11.70334,0.428293,
176,47.6805,39.7103,0.239901,0.133054,11.81369,0.422551,
178,47.44926,40.00909,0.208712,0.18878,11.70645,0.437707,
180,47.53902,39.92778,0.207754,0.20299,11.66482,0.457645,
182,47.51522,40.09344,0.21893,0.246203,11.54985,0.37635,
184,47.64832,39.81662,0.245038,0.200961,11.75195,0.337117,
186,47.3245,40.02937,0.245102,0.172421,11.91543,0.313172,
188,47.51702,40.01394,0.233288,0.093798,11.72098,0.420975,
190,47.53733,39.85077,0.230822,0.232683,11.72374,0.424654,
192,47.54847,39.97042,0.230103,0.140376,11.74525,0.365381,
194,47.58335,39.89956,0.201207,0.191779,11.65118,0.472923,
196,47.57358,39.88296,0.210584,0.136062,11.76519,0.431616,
198,47.61934,39.9281,0.202458,0.185659,11.62928,0.435155,
200,47.42546,40.14764,0.178707,0.222843,11.62471,0.400635,
202,47.65873,39.90133,0.226392,0.123481,11.69386,0.396219,
204,47.40884,39.81216,0.262645,0.24345,11.8645,0.408408,
206,47.38516,39.99059,0.226807,0.197754,11.70438,0.495301,
208,47.44564,39.93484,0.240105,0.19143,11.66865,0.519335,
210,47.6078,39.85567,0.185801,0.232394,11.69983,0.418501,
212,47.55257,40.06969,0.26182,0.182641,11.63543,0.297842,
214,47.30509,40.12069,0.274709,0.157884,11.71492,0.426698,
216,47.56763,39.90475,0.232545,0.227036,11.55506,0.512976,
218,47.45556,40.22099,0.234478,0.177552,11.52258,0.388833,
220,47.62135,39.80026,0.208426,0.109636,11.81988,0.440442,
222,47.59135,39.93132,0.204772,0.201439,11.67361,0.39752,
224,47.46302,40.06829,0.166326,0.148121,11.72098,0.433265,
226,47.31915,40.15554,0.195727,0.181488,11.74565,0.402445,
228,47.58838,40.0067,0.239467,0.214597,11.58299,0.367856,
230,47.2444,40.34598,0.170363,0.151545,11.75517,0.332541,
232,47.4432,39.94039,0.245172,0.204958,11.69236,0.473903,
234,47.40629,40.07753,0.187313,0.247371,11.71297,0.368514,
236,47.30776,40.18833,0.258581,0.24038,11.70189,0.30306,
238,47.44505,40.12239,0.21596,0.133233,11.62305,0.4603,
240,47.31172,40.22194,0.213508,0.184893,11.65445,0.413493,
242,47.38556,40.21428,0.172969,0.105933,11.71475,0.406498,
244,47.4161,40.02951,0.153342,0.200671,11.77547,0.424902,
246,47.44437,39.93481,0.224053,0.182561,11.82087,0.393327,
248,47.4019,40.16851,0.210755,0.18834,11.55102,0.479488,
250,47.39263,39.92847,0.195993,0.239995,11.79876,0.444155,
252,47.39463,40.11658,0.237083,0.138876,11.77414,0.338707,
254,47.29703,40.06464,0.215394,0.17286,11.82658,0.423487,
256,47.55837,40.12207,0.215433,0.206184,11.44244,0.455505,
258,47.45454,39.92859,0.256753,0.159273,11.80723,0.393632,
260,47.36567,40.1064,0.178754,0.117954,11.87313,0.358081,
262,47.3396,40.12909,0.244013,0.201802,11.67009,0.415396,
264,47.30401,40.19165,0.238995,0.162884,11.66165,0.440799,
266,47.33849,40.06263,0.200727,0.197675,11.79034,0.410143,
268,47.40561,39.62154,0.25262,0.169284,12.06434,0.486596,
270,47.35467,40.04258,0.240665,0.177578,11.77033,0.414185,
272,47.37129,40.07989,0.233115,0.197128,11.78942,0.329158,
274,47.55647,39.80497,0.255743,0.178947,11.76731,0.436567,
276,47.41264,40.30585,0.198862,0.180017,11.46042,0.442203,
278,47.46692,40.06647,0.216083,0.211261,11.71357,0.325695,
280,47.32548,40.03303,0.229265,0.204417,11.85184,0.355962,
282,47.38462,40.05848,0.237492,0.094395,11.83604,0.388979,
284,47.16388,40.26479,0.224751,0.140867,11.70599,0.499719,
286,47.60106,39.79816,0.191213,0.163511,11.81252,0.433543,
288,46.63518,41.36382,0.192616,0.143234,11.35982,0.305336,
290,47.36319,40.05116,0.219595,0.152364,11.81047,0.403218,
292,47.42441,40.06496,0.212538,0.139857,11.70354,0.454708,
294,47.37751,40.02384,0.228525,0.202625,11.74979,0.41771,
296,47.29646,39.94661,0.222805,0.160529,11.88183,0.491763,
298,47.25296,40.17962,0.226021,0.1652,11.79538,0.380824,
300,47.54559,39.93314,0.229919,0.140146,11.76253,0.388677,
302,47.306,40.06416,0.252526,0.075424,11.80004,0.501843,
304,47.42832,40.07388,0.210965,0.169633,11.88777,0.229442,
306,47.40574,39.96807,0.226558,0.17408,11.82628,0.399269,
308,47.45419,39.99046,0.221753,0.220284,11.72437,0.388949,
310,47.28661,40.213,0.206705,0.137643,11.76701,0.389032,
312,47.34864,40.04932,0.207005,0.177162,11.80906,0.408831,
314,47.54747,39.91953,0.165317,0.16135,11.775,0.431345,
316,47.34301,40.07436,0.215119,0.167461,11.74372,0.456336,
318,47.34948,40.13866,0.225668,0.141822,11.8162,0.328168,
320,47.31522,40.23392,0.234198,0.167592,11.69814,0.350929,
322,47.32386,40.14256,0.19242,0.15326,11.80793,0.379967,
324,47.41016,40.11044,0.223617,0.112428,11.78082,0.362529,
326,47.69213,39.68454,0.22824,0.183374,11.85446,0.357252,
328,47.2696,40.12212,0.217262,0.200873,11.76917,0.420965,
330,47.60933,39.9538,0.246126,0.215125,11.69831,0.277303,
332,47.38638,39.90028,0.232215,0.212883,11.85581,0.412433,
334,47.33757,39.98294,0.219455,0.184845,11.83081,0.444381,
336,47.33616,40.10333,0.210842,0.212746,11.75236,0.384565,
338,47.29814,40.13002,0.224519,0.154858,11.83054,0.361924,
340,47.38264,39.86181,0.222395,0.211081,11.98515,0.336909,
342,47.40176,40.19074,0.170692,0.101879,11.80824,0.326693,
344,47.29097,40.07819,0.235672,0.196449,11.73217,0.466552,
346,47.45969,39.91312,0.218525,0.121923,11.77112,0.515624,
348,47.40881,40.02616,0.183769,0.163972,11.82402,0.393276,
350,47.36042,40.10612,0.210541,0.113738,11.76034,0.448835,
352,47.38089,39.94991,0.286697,0.161721,11.81148,0.409295,
354,47.21819,40.21122,0.228256,0.192563,11.76209,0.387666,
356,47.54092,39.84277,0.244334,0.133658,11.83899,0.399321,
358,47.4397,40.06488,0.227044,0.087064,11.71396,0.467345,
360,47.4044,39.85137,0.226354,0.200475,11.85787,0.459539,
362,47.30621,40.07378,0.206101,0.177751,11.84892,0.387248,
364,47.28493,40.17551,0.227425,0.114623,11.82961,0.367902,
366,47.3481,40.00311,0.229175,0.225146,11.76739,0.427081,
368,47.10348,40.12485,0.225751,0.152452,11.96927,0.424196,
370,47.42544,39.78823,0.263751,0.217833,11.85727,0.447474,
372,47.458,40.01931,0.234807,0.165821,11.70937,0.412687,
374,47.4099,39.99162,0.20324,0.191182,11.82471,0.379347,
376,47.1453,40.07985,0.195289,0.193672,11.90818,0.477714,
